ir,pit_percentile,daily_return,next_return
15.901884608492225,100.0,0.0161681135734176,0.02490758767754969
15.942063733764689,100.0,0.02490758767754969,0.017969556290423547
16.02719603198365,100.0,0.017969556290423547,0.016756157100157095
16.086329122769843,100.0,0.016756157100157095,0.008547312575466329
16.07873308653066,99.48717948717949,0.008547312575466329,0.01582167152263227
16.217633728094036,100.0,0.01582167152263227,0.026930165987610243
16.211972319354985,99.49238578680203,0.026930165987610243,0.012008647837458704
16.293371089316288,100.0,0.012008647837458704,0.005737104285989371
16.532526883665682,100.0,0.005737104285989371,0.007386515774606153
16.53913555060564,100.0,0.007386515774606153,0.015698270902986967
16.524038944503246,99.00497512437812,0.015698270902986967,0.010785855795619904
16.650172365906503,100.0,0.010785855795619904,0.004990670787979958
16.663976710251482,100.0,0.004990670787979958,0.015228237425326915
16.62518615430731,99.01960784313727,0.015228237425326915,0.008205233823598508
16.78505321590095,100.0,0.008205233823598508,0.01860731511044248
16.883982928055662,100.0,0.01860731511044248,0.015434253363590486
16.884035452294803,100.0,0.015434253363590486,-0.00046307136202260353
16.87717730260783,99.03846153846155,-0.00046307136202260353,0.013840182602789991
16.978166887784084,100.0,0.013840182602789991,0.014044224438682381
17.19193977022101,100.0,0.014044224438682381,0.011516533327147308
17.198105625677265,100.0,0.011516533327147308,0.0012517165421720453
17.180666125087004,99.05660377358491,0.0012517165421720453,-0.0032532578890691463
17.06026268743053,98.59154929577466,-0.0032532578890691463,0.022351130700180553
16.952621522679458,97.66355140186917,0.022351130700180553,0.01088062466784514
16.95624948233819,97.67441860465115,0.01088062466784514,0.005938193402051207
17.0523535649038,98.14814814814815,0.005938193402051207,-0.003825383107563562
17.014058754684,97.6958525345622,-0.003825383107563562,0.008422656829116625
16.91137660421396,95.87155963302753,0.008422656829116625,0.02593299257083351
17.183667289539773,99.08675799086758,0.02593299257083351,0.022943367275378247
17.18145892522089,98.63636363636363,0.022943367275378247,0.0016451800391504574
17.310442004990144,100.0,0.0016451800391504574,0.029626672126243106
17.349774234850816,100.0,0.029626672126243106,0.07942253496855135
17.41441627307855,100.0,0.07942253496855135,0.038459303134890405
16.64935686982828,90.625,0.038459303134890405,0.02326395136119127
16.702648439251025,91.55555555555556,0.02326395136119127,0.014026655355204375
16.890256724303484,93.36283185840708,0.014026655355204375,0.012108164640952128
17.008080568560235,95.15418502202643,0.012108164640952128,0.026236815109452614
17.03145615079001,95.6140350877193,0.026236815109452614,0.014402899381145725
17.138647844036846,96.50655021834062,0.014402899381145725,0.01824786532920083
17.11826507264196,96.08695652173913,0.01824786532920083,0.007988229315623308
17.223751480486396,98.7012987012987,0.007988229315623308,0.0339395281421443
17.24538115204704,98.70689655172413,0.0339395281421443,0.020856932497434054
17.310877605612244,99.14163090128756,0.020856932497434054,0.0037625194723660505
17.424866069303736,100.0,0.0037625194723660505,0.008512638015979797
17.361198548713386,99.14893617021276,0.008512638015979797,0.011095775034167145
17.309594249489493,97.45762711864407,0.011095775034167145,0.008251383536928895
17.342648766235346,98.31223628691983,0.008251383536928895,0.023486291965685878
17.296500512877184,96.63865546218487,0.023486291965685878,-0.0037300302066170803
17.35744999747005,98.74476987447699,-0.0037300302066170803,0.013238484583323657
17.2636914817888,95.83333333333334,0.013238484583323657,0.002849013385174544
17.343008319884387,97.9253112033195,0.002849013385174544,0.008025203618659108
17.256402874034055,95.0413223140496,0.008025203618659108,0.03207647003826945
17.32665512049853,97.11934156378601,0.03207647003826945,-0.00045605891585082797
17.416759453712487,99.59016393442623,-0.00045605891585082797,0.004888417223711777
17.442732507716123,100.0,0.004888417223711777,-0.004337982817052499
17.43268977267029,99.59349593495935,-0.004337982817052499,0.018122968945307842
17.24135643793684,92.71255060728745,0.018122968945307842,0.0026589148732943362
17.246027591344085,93.14516129032258,0.0026589148732943362,0.0375714026852206
17.15963685084957,89.5582329317269,0.0375714026852206,0.0031714959085207906
17.398400369444193,98.0,0.0031714959085207906,0.002078993324161238
17.597553138946466,100.0,0.002078993324161238,0.014464498166199467
17.481733273545153,99.60317460317461,0.014464498166199467,0.0038445370100318945
