,gross_linear,gross_gp,net_linear,net_gp,kappa
2023-05-10,-0.006146528950666556,-0.005962021337014902,-0.008146528950666556,-0.007962021337014902,0.9699818197990193
2023-05-11,-0.010882983837581257,-0.010563353807418421,-0.012882983837581257,-0.012563353807418421,0.9706302945099408
2023-05-12,0.012571172889709437,0.012211438843327886,0.010571172889709437,0.010211438843327886,0.9713842097680461
2023-05-15,0.0031037319633919983,0.0030170481044826665,0.0011037319633919983,0.0010170481044826664,0.9720710873452497
2023-05-16,-0.004247196849926949,-0.00413049666987499,-0.006247196849926949,-0.00613049666987499,0.9725230112529474
2023-05-17,0.010884986166641682,0.010564398905959393,0.008884986166641682,0.008564398905959393,0.9705477567197314
2023-05-18,0.0013909261828364142,0.0013487705938320961,-0.0006090738171635858,-0.0006512294061679039,0.9696924326218714
2023-05-19,-0.005803529263656574,-0.005626988235693706,-0.007803529263656574,-0.007626988235693706,0.9695804018653925
2023-05-22,0.009624148005063289,0.00933940367404744,0.007624148005063289,0.007339403674047441,0.9704135544397234
2023-05-23,-0.003558929252517243,-0.0034563037333372455,-0.005558929252517243,-0.005456303733337246,0.9711639338974182
2023-05-24,-0.012427243952680952,-0.012061216676189125,-0.014427243952680953,-0.014061216676189125,0.9705463835838788
2023-05-25,0.0071846611945132624,0.006975850300103255,0.005184661194513262,0.004975850300103255,0.9709365704579819
2023-05-26,0.006960083898558195,0.006760299237114431,0.0049600838985581945,0.004760299237114431,0.971295653277233
2023-05-29,0.005016037803830741,0.004871271152974157,0.0030160378038307407,0.0028712711529741567,0.9711392424622427
2023-05-31,-0.00211467773461837,-0.0020554931613894147,-0.00411467773461837,-0.004055493161389414,0.9720124857513397
2023-06-01,0.013124250780242505,0.012762657189485353,0.011124250780242505,0.010762657189485353,0.9724484393957555
2023-06-02,-0.00452600142981914,-0.004402214492562746,-0.00652600142981914,-0.006402214492562746,0.9726498236521017
2023-06-05,0.0003189290574104988,0.00030930964639491477,-0.0016810709425895012,-0.0016906903536050852,0.9698383988787745
